Points:0,Points:1,Points:2,vtkOriginalIndices
0.146339,1.62203,0,3475
0.152289,1.43423,0,3476
0.157811,1.25994,0,3477
0.162654,1.10706,0,3478
0.166903,0.972955,0,3479
0.17063,0.855317,0,3480
0.173899,0.752126,0,3481
0.176766,0.661607,0,3482
0.179282,0.582205,0,3483
0.181489,0.512554,0,3484
0.183424,0.451457,0,3485
0.185122,0.397862,0,3486
0.186612,0.35085,0,3487
0.187918,0.309611,0,3488
0.189064,0.273436,0,3489
0.190069,0.241704,0,3490
0.190951,0.213869,0,3491
0.191725,0.189452,0,3492
0.192403,0.168034,0,3493
0.192999,0.149246,0,3494
0.193521,0.132765,0,3495
0.193979,0.118309,0,3496
0.19438,0.105627,0,3497
0.194733,0.0945033,0,3498
0.195042,0.0847454,0,3499
0.144377,3.5,0,3500
0.14855,3.31236,0,3501
0.152724,3.12471,0,3502
0.156897,2.93707,0,3503
0.161071,2.74942,0,3504
0.165244,2.56178,0,3505
0.169418,2.37413,0,3506
0.173591,2.18649,0,3507
0.177765,1.99885,0,3508
0.181938,1.8112,0,3509
0.186112,1.62356,0,3510
0.190285,1.43591,0,3511
0.194159,1.26177,0,3512
0.197556,1.10901,0,3513
0.200536,0.975014,0,3514
0.203151,0.857472,0,3515
0.205444,0.754365,0,3516
0.207456,0.66392,0,3517
0.20922,0.584583,0,3518
0.210768,0.514988,0,3519
0.212126,0.453941,0,3520
0.213317,0.40039,0,3521
0.214362,0.353416,0,3522
0.215278,0.31221,0,3523
0.216082,0.276065,0,3524
0.216787,0.244359,0,3525
0.217406,0.216547,0,3526
0.217949,0.19215,0,3527
0.218425,0.170749,0,3528
0.218842,0.151976,0,3529
0.219208,0.135509,0,3530
0.21953,0.121064,0,3531
0.219811,0.108393,0,3532
0.220059,0.0972782,0,3533
0.220275,0.0875283,0,3534
0.19932,3.5,0,3535
0.201871,3.31247,0,3536
0.204421,3.12494,0,3537
0.206971,2.93741,0,3538
0.209521,2.74988,0,3539
0.212071,2.56235,0,3540
0.214621,2.37482,0,3541
0.217171,2.18729,0,3542
0.219722,1.99976,0,3543
0.222272,1.81224,0,3544
0.224822,1.62471,0,3545
0.227372,1.43718,0,3546
0.229739,1.26314,0,3547
0.231815,1.11047,0,3548
0.233636,0.976559,0,3549
0.235233,0.859089,0,3550
0.236634,0.756045,0,3551
0.237864,0.665655,0,3552
0.238942,0.586366,0,3553
0.239888,0.516815,0,3554
0.240717,0.455804,0,3555
0.241445,0.402287,0,3556
0.242084,0.355341,0,3557
0.242643,0.314161,0,3558
0.243135,0.278038,0,3559
0.243566,0.246351,0,3560
0.243944,0.218556,0,3561
0.244275,0.194174,0,3562
0.244566,0.172786,0,3563
0.244821,0.154025,0,3564
0.245045,0.137568,0,3565
0.245241,0.123132,0,3566
0.245413,0.110468,0,3567
0.245564,0.0993602,0,3568
0.245697,0.0896162,0,3569
0.252107,3.5,0,3570
0.253157,3.31256,0,3571
0.254206,3.12511,0,3572
0.255256,2.93766,0,3573
0.256305,2.75022,0,3574
0.257354,2.56277,0,3575
0.258404,2.37533,0,3576
0.259453,2.18788,0,3577
0.260503,2.00044,0,3578
0.261552,1.81299,0,3579
0.262602,1.62555,0,3580
0.263651,1.4381,0,3581
0.264625,1.26414,0,3582
0.265479,1.11155,0,3583
0.266229,0.977693,0,3584
0.266886,0.860276,0,3585
0.267463,0.757279,0,3586
0.267969,0.66693,0,3587
0.268412,0.587676,0,3588
0.268802,0.518156,0,3589
0.269143,0.457173,0,3590
0.269442,0.403679,0,3591
0.269705,0.356755,0,3592
0.269936,0.315593,0,3593
0.270138,0.279487,0,3594
0.270315,0.247814,0,3595
0.270471,0.220031,0,3596
0.270607,0.19566,0,3597
0.270727,0.174282,0,3598
0.270832,0.155529,0,3599
0.270924,0.139079,0,3600
0.271005,0.12465,0,3601
0.271076,0.111992,0,3602
0.271138,0.100889,0,3603
0.271192,0.0911496,0,3604
0.303107,3.5,0,3605
0.302749,3.31261,0,3606
0.302392,3.12523,0,3607
0.302034,2.93784,0,3608
0.301677,2.75046,0,3609
0.301319,2.56307,0,3610
0.300962,2.37568,0,3611
0.300604,2.1883,0,3612
0.300246,2.00091,0,3613
0.299889,1.81353,0,3614
0.299531,1.62614,0,3615
0.299174,1.43875,0,3616
0.298842,1.26485,0,3617
0.298551,1.1123,0,3618
0.298296,0.978488,0,3619
0.298072,0.861107,0,3620
0.297875,0.758142,0,3621
0.297703,0.667822,0,3622
0.297552,0.588594,0,3623
0.297419,0.519095,0,3624
0.297303,0.458131,0,3625
0.297201,0.404654,0,3626
0.297111,0.357745,0,3627
0.297033,0.316596,0,3628
0.296964,0.280501,0,3629
0.296903,0.248838,0,3630
0.29685,0.221064,0,3631
0.296804,0.196701,0,3632
0.296763,0.175329,0,3633
0.296727,0.156582,0,3634
0.296696,0.140138,0,3635
0.296668,0.125713,0,3636
0.296644,0.113059,0,3637
0.296623,0.10196,0,3638
0.296604,0.0922231,0,3639
0.352636,3.5,0,3640
0.350952,3.31265,0,3641
0.349267,3.1253,0,3642
0.347583,2.93795,0,3643
0.345898,2.7506,0,3644
0.344214,2.56325,0,3645
0.342529,2.3759,0,3646
0.340845,2.18855,0,3647
0.33916,2.0012,0,3648
0.337476,1.81385,0,3649
0.335791,1.6265,0,3650
0.334106,1.43915,0,3651
0.332543,1.26528,0,3652
0.331172,1.11277,0,3653
0.329969,0.978979,0,3654
0.328914,0.861621,0,3655
0.327988,0.758676,0,3656
0.327176,0.668373,0,3657
0.326464,0.58916,0,3658
0.325839,0.519675,0,3659
0.325291,0.458724,0,3660
0.32481,0.405257,0,3661
0.324388,0.358357,0,3662
0.324019,0.317216,0,3663
0.323694,0.281128,0,3664
0.323409,0.249471,0,3665
0.32316,0.221702,0,3666
0.322941,0.197344,0,3667
0.322749,0.175977,0,3668
0.32258,0.157233,0,3669
0.322432,0.140792,0,3670
0.322303,0.12637,0,3671
0.322189,0.113719,0,3672
0.322089,0.102621,0,3673
0.322001,0.0928866,0,3674
0.400969,3.5,0,3675
0.398024,3.31267,0,3676
0.395079,3.12533,0,3677
0.392134,2.938,0,3678
0.389188,2.75066,0,3679
0.386243,2.56333,0,3680
0.383298,2.37599,0,3681
0.380353,2.18866,0,3682
0.377407,2.00133,0,3683
0.374462,1.81399,0,3684
0.371517,1.62666,0,3685
0.368572,1.43932,0,3686
0.365838,1.26547,0,3687
0.363441,1.11296,0,3688
0.361337,0.979184,0,3689
0.359493,0.861836,0,3690
0.357874,0.7589,0,3691
0.356455,0.668604,0,3692
0.355209,0.589398,0,3693
0.354117,0.519918,0,3694
0.353159,0.458972,0,3695
0.352318,0.405509,0,3696
0.351581,0.358613,0,3697
0.350934,0.317476,0,3698
0.350367,0.28139,0,3699
0.349869,0.249736,0,3700
0.349433,0.22197,0,3701
0.34905,0.197613,0,3702
0.348714,0.176248,0,3703
0.348419,0.157506,0,3704
0.348161,0.141066,0,3705
0.347934,0.126645,0,3706
0.347735,0.113995,0,3707
0.347561,0.102898,0,3708
0.347407,0.0931644,0,3709
0.448343,3.5,0,3710
0.444191,3.31266,0,3711
0.440037,3.12532,0,3712
0.435884,2.93798,0,3713
0.431731,2.75064,0,3714
0.427578,2.5633,0,3715
0.423425,2.37596,0,3716
0.419272,2.18863,0,3717
0.415119,2.00129,0,3718
0.410966,1.81395,0,3719
0.406813,1.62661,0,3720
0.40266,1.43927,0,3721
0.398806,1.26541,0,3722
0.395425,1.1129,0,3723
0.392459,0.979119,0,3724
0.389858,0.861768,0,3725
0.387576,0.758828,0,3726
0.385574,0.66853,0,3727
0.383818,0.589322,0,3728
0.382278,0.519841,0,3729
0.380927,0.458892,0,3730
0.379742,0.405429,0,3731
0.378702,0.358531,0,3732
0.37779,0.317392,0,3733
0.37699,0.281306,0,3734
0.376288,0.249651,0,3735
0.375673,0.221884,0,3736
0.375133,0.197527,0,3737
0.374659,0.176161,0,3738
0.374244,0.157419,0,3739
0.373879,0.140978,0,3740
0.37356,0.126557,0,3741
0.373279,0.113906,0,3742
0.373033,0.10281,0,3743
0.372817,0.0930755,0,3744
0.494966,3.5,0,3745
0.489655,3.31263,0,3746
0.484342,3.12527,0,3747
0.47903,2.9379,0,3748
0.473718,2.75053,0,3749
0.468406,2.56316,0,3750
0.463094,2.3758,0,3751
0.457781,2.18843,0,3752
0.452469,2.00106,0,3753
0.447157,1.81369,0,3754
0.441845,1.62633,0,3755
0.436533,1.43896,0,3756
0.431603,1.26507,0,3757
0.427278,1.11254,0,3758
0.423485,0.978741,0,3759
0.420157,0.861373,0,3760
0.417238,0.758418,0,3761
0.414678,0.668106,0,3762
0.412432,0.588886,0,3763
0.410462,0.519394,0,3764
0.408733,0.458437,0,3765
0.407217,0.404965,0,3766
0.405888,0.358061,0,3767
0.404721,0.316916,0,3768
0.403698,0.280824,0,3769
0.4028,0.249165,0,3770
0.402013,0.221393,0,3771
0.401322,0.197032,0,3772
0.400716,0.175663,0,3773
0.400185,0.156918,0,3774
0.399719,0.140475,0,3775
0.39931,0.126052,0,3776
0.398951,0.1134,0,3777
0.398636,0.102301,0,3778
0.39836,0.0925655,0,3779
0.541019,3.5,0,3780
0.534566,3.31259,0,3781
0.528111,3.12517,0,3782
0.521657,2.93775,0,3783
0.515203,2.75034,0,3784
0.508749,2.56292,0,3785
0.502295,2.37551,0,3786
0.495841,2.18809,0,3787
0.489387,2.00068,0,3788
0.482933,1.81326,0,3789
0.476479,1.62585,0,3790
0.470024,1.43843,0,3791
0.464035,1.2645,0,3792
0.458781,1.11193,0,3793
0.454172,0.978097,0,3794
0.450129,0.860698,0,3795
0.446582,0.757717,0,3796
0.443471,0.667383,0,3797
0.440743,0.588142,0,3798
0.438349,0.518633,0,3799
0.436249,0.45766,0,3800
0.434407,0.404175,0,3801
0.432791,0.357258,0,3802
0.431374,0.316103,0,3803
0.430131,0.280002,0,3804
0.42904,0.248334,0,3805
0.428084,0.220556,0,3806
0.427245,0.196189,0,3807
0.426509,0.174814,0,3808
0.425863,0.156064,0,3809
0.425296,0.139617,0,3810
0.4248,0.12519,0,3811
0.424364,0.112534,0,3812
0.423982,0.101433,0,3813
0.423646,0.0916949,0,3814
0.586662,3.5,0,3815
0.579093,3.31252,0,3816
0.571523,3.12504,0,3817
0.563954,2.93756,0,3818
0.556384,2.75008,0,3819
0.548815,2.5626,0,3820
0.541245,2.37512,0,3821
0.533676,2.18764,0,3822
0.526106,2.00015,0,3823
0.518537,1.81267,0,3824
0.510967,1.62519,0,3825
0.503398,1.43771,0,3826
0.496373,1.26372,0,3827
0.49021,1.1111,0,3828
0.484805,0.977215,0,3829
0.480063,0.859776,0,3830
0.475904,0.756759,0,3831
0.472256,0.666393,0,3832
0.469055,0.587124,0,3833
0.466248,0.517591,0,3834
0.463785,0.456596,0,3835
0.461625,0.403092,0,3836
0.45973,0.356159,0,3837
0.458068,0.31499,0,3838
0.45661,0.278876,0,3839
0.455331,0.247198,0,3840
0.454209,0.219409,0,3841
0.453224,0.195034,0,3842
0.452361,0.173652,0,3843
0.451604,0.154895,0,3844
0.45094,0.138442,0,3845
0.450357,0.12401,0,3846
0.449846,0.11135,0,3847
0.449397,0.100245,0,3848
0.449004,0.0905035,0,3849
0.632034,3.5,0,3850
0.623365,3.31244,0,3851
0.614696,3.12487,0,3852
0.606027,2.93731,0,3853
0.597357,2.74975,0,3854
0.588688,2.56219,0,3855
0.580019,2.37462,0,3856
0.571349,2.18706,0,3857
0.56268,1.9995,0,3858
0.554011,1.81193,0,3859
0.545341,1.62437,0,3860
0.536672,1.43681,0,3861
0.528626,1.26274,0,3862
0.521569,1.11005,0,3863
0.515378,0.976108,0,3864
0.509948,0.858617,0,3865
0.505184,0.755555,0,3866
0.501005,0.665149,0,3867
0.49734,0.585846,0,3868
0.494125,0.516282,0,3869
0.491304,0.455261,0,3870
0.48883,0.401733,0,3871
0.48666,0.354779,0,3872
0.484756,0.313592,0,3873
0.483086,0.277462,0,3874
0.481621,0.24577,0,3875
0.480336,0.21797,0,3876
0.479209,0.193583,0,3877
0.47822,0.172192,0,3878
0.477353,0.153427,0,3879
0.476592,0.136967,0,3880
0.475925,0.122528,0,3881
0.47534,0.109863,0,3882
0.474826,0.0987528,0,3883
0.474375,0.0890071,0,3884
0.677258,3.5,0,3885
0.66751,3.31234,0,3886
0.657762,3.12467,0,3887
0.648013,2.93701,0,3888
0.638265,2.74935,0,3889
0.628516,2.56169,0,3890
0.618768,2.37402,0,3891
0.60902,2.18636,0,3892
0.599271,1.9987,0,3893
0.589523,1.81104,0,3894
0.579774,1.62337,0,3895
0.570026,1.43571,0,3896
0.560979,1.26155,0,3897
0.553043,1.10878,0,3898
0.546081,0.974765,0,3899
0.539975,0.857211,0,3900
0.534618,0.754094,0,3901
0.52992,0.66364,0,3902
0.525798,0.584295,0,3903
0.522182,0.514694,0,3904
0.519011,0.45364,0,3905
0.516229,0.400084,0,3906
0.513788,0.353106,0,3907
0.511648,0.311896,0,3908
0.50977,0.275747,0,3909
0.508123,0.244038,0,3910
0.506678,0.216223,0,3911
0.50541,0.191824,0,3912
0.504299,0.170421,0,3913
0.503323,0.151646,0,3914
0.502468,0.135177,0,3915
0.501717,0.120731,0,3916
0.501059,0.108059,0,3917
0.500482,0.0969427,0,3918
0.499975,0.0871918,0,3919
0.722442,3.5,0,3920
0.71159,3.31222,0,3921
0.700738,3.12444,0,3922
0.689886,2.93665,0,3923
0.679034,2.74887,0,3924
0.668182,2.56109,0,3925
0.65733,2.37331,0,3926
0.646478,2.18552,0,3927
0.635626,1.99774,0,3928
0.624774,1.80996,0,3929
0.613922,1.62218,0,3930
0.60307,1.43439,0,3931
0.592998,1.26012,0,3932
0.584164,1.10725,0,3933
0.576415,0.973156,0,3934
0.569617,0.855528,0,3935
0.563654,0.752345,0,3936
0.558423,0.661834,0,3937
0.553835,0.582438,0,3938
0.54981,0.512792,0,3939
0.546279,0.4517,0,3940
0.543182,0.39811,0,3941
0.540466,0.351101,0,3942
0.538083,0.309865,0,3943
0.535992,0.273693,0,3944
0.534159,0.241964,0,3945
0.53255,0.214131,0,3946
0.531139,0.189716,0,3947
0.529901,0.1683,0,3948
0.528816,0.149513,0,3949
0.527863,0.133034,0,3950
0.527028,0.118578,0,3951
0.526295,0.105898,0,3952
0.525652,0.0947748,0,3953
0.525088,0.0850177,0,3954
0.767678,3.5,0,3955
0.755728,3.31208,0,3956
0.743777,3.12417,0,3957
0.731827,2.93625,0,3958
0.719877,2.74833,0,3959
0.707926,2.56041,0,3960
0.695976,2.3725,0,3961
0.684025,2.18458,0,3962
0.672075,1.99666,0,3963
0.660125,1.80875,0,3964
0.648174,1.62083,0,3965
0.636224,1.43291,0,3966
0.625133,1.25851,0,3967
0.615405,1.10553,0,3968
0.606871,0.971341,0,3969
0.599385,0.853628,0,3970
0.592818,0.750371,0,3971
0.587058,0.659795,0,3972
0.582006,0.580342,0,3973
0.577573,0.510647,0,3974
0.573686,0.44951,0,3975
0.570275,0.395882,0,3976
0.567284,0.348839,0,3977
0.564659,0.307574,0,3978
0.562357,0.271376,0,3979
0.560338,0.239624,0,3980
0.558567,0.211771,0,3981
0.557013,0.187338,0,3982
0.55565,0.165906,0,3983
0.554455,0.147107,0,3984
0.553406,0.130615,0,3985
0.552486,0.116149,0,3986
0.551679,0.10346,0,3987
0.550971,0.0923289,0,3988
0.55035,0.0825648,0,3989
0.813048,3.5,0,3990
0.799992,3.31193,0,3991
0.786935,3.12386,0,3992
0.773878,2.93579,0,3993
0.760822,2.74772,0,3994
0.747765,2.55965,0,3995
0.734709,2.37158,0,3996
0.721652,2.18351,0,3997
0.708595,1.99544,0,3998
0.695539,1.80737,0,3999
0.682482,1.6193,0,4000
0.669426,1.43123,0,4001
0.657309,1.25669,0,4002
0.646679,1.10358,0,4003
0.637356,0.969283,0,4004
0.629177,0.851474,0,4005
0.622003,0.748133,0,4006
0.615709,0.657483,0,4007
0.610189,0.577965,0,4008
0.605346,0.508213,0,4009
0.601099,0.447027,0,4010
0.597373,0.393355,0,4011
0.594104,0.346274,0,4012
0.591237,0.304975,0,4013
0.588722,0.268748,0,4014
0.586516,0.23697,0,4015
0.58458,0.209094,0,4016
0.582883,0.184642,0,4017
0.581394,0.163192,0,4018
0.580088,0.144377,0,4019
0.578942,0.127872,0,4020
0.577937,0.113395,0,4021
0.577055,0.100695,0,4022
0.576282,0.0895548,0,4023
0.575603,0.0797827,0,4024
0.85862,3.5,0,4025
0.844447,3.31176,0,4026
0.830275,3.12352,0,4027
0.816103,2.93528,0,4028
0.80193,2.74704,0,4029
0.787758,2.5588,0,4030
0.773585,2.37056,0,4031
0.759413,2.18232,0,4032
0.74524,1.99408,0,4033
0.731068,1.80584,0,4034
0.716896,1.6176,0,4035
0.702723,1.42935,0,4036
0.68957,1.25466,0,4037
0.678033,1.10141,0,4038
0.667912,0.966991,0,4039
0.659034,0.849076,0,4040
0.651247,0.745641,0,4041
0.644416,0.654909,0,4042
0.638424,0.575319,0,4043
0.633167,0.505504,0,4044
0.628556,0.444262,0,4045
0.624512,0.390541,0,4046
0.620964,0.343418,0,4047
0.617852,0.302082,0,4048
0.615122,0.265822,0,4049
0.612727,0.234015,0,4050
0.610627,0.206114,0,4051
0.608784,0.181639,0,4052
0.607167,0.16017,0,4053
0.60575,0.141338,0,4054
0.604506,0.124819,0,4055
0.603415,0.110328,0,4056
0.602458,0.0976166,0,4057
0.601618,0.0864663,0,4058
0.600882,0.0766854,0,4059
0.904451,3.5,0,4060
0.889146,3.31159,0,4061
0.873841,3.12318,0,4062
0.858536,2.93477,0,4063
0.84323,2.74636,0,4064
0.827925,2.55795,0,4065
0.81262,2.36954,0,4066
0.797314,2.18113,0,4067
0.782009,1.99272,0,4068
0.766704,1.80431,0,4069
0.751399,1.6159,0,4070
0.736093,1.42748,0,4071
0.721889,1.25263,0,4072
0.709429,1.09925,0,4073
0.6985,0.964704,0,4074
0.688912,0.846682,0,4075
0.680502,0.743154,0,4076
0.673125,0.65234,0,4077
0.666654,0.572678,0,4078
0.660977,0.5028,0,4079
0.655998,0.441503,0,4080
0.65163,0.387733,0,4081
0.647799,0.340567,0,4082
0.644438,0.299194,0,4083
0.64149,0.262901,0,4084
0.638903,0.231065,0,4085
0.636635,0.203139,0,4086
0.634645,0.178643,0,4087
0.632899,0.157155,0,4088
0.631368,0.138305,0,4089
0.630025,0.121771,0,4090
0.628847,0.107267,0,4091
0.627813,0.0945442,0,4092
0.626907,0.0833839,0,4093
0.626111,0.0735942,0,4094
0.950589,3.5,0,4095
0.934127,3.31139,0,4096
0.917665,3.12278,0,4097
0.901203,2.93417,0,4098
0.884741,2.74556,0,4099
0.868279,2.55695,0,4100
0.851817,2.36834,0,4101
0.835355,2.17973,0,4102
0.818892,1.99112,0,4103
0.80243,1.80251,0,4104
0.785968,1.6139,0,4105
0.769506,1.42529,0,4106
0.754229,1.25025,0,4107
0.740827,1.09671,0,4108
0.729071,0.962024,0,4109
0.718759,0.843877,0,4110
0.709714,0.74024,0,4111
0.701779,0.64933,0,4112
0.694819,0.569584,0,4113
0.688713,0.499631,0,4114
0.683357,0.43827,0,4115
0.678659,0.384444,0,4116
0.674538,0.337228,0,4117
0.670923,0.29581,0,4118
0.667752,0.259479,0,4119
0.664971,0.22761,0,4120
0.662531,0.199654,0,4121
0.66039,0.175132,0,4122
0.658513,0.153621,0,4123
0.656866,0.134752,0,4124
0.655421,0.1182,0,4125
0.654154,0.103681,0,4126
0.653042,0.0909445,0,4127
0.652067,0.0797724,0,4128
0.651212,0.0699724,0,4129
0.997069,3.5,0,4130
0.979437,3.31119,0,4131
0.961805,3.12237,0,4132
0.944173,2.93356,0,4133
0.926541,2.74474,0,4134
0.908909,2.55593,0,4135
0.891276,2.36712,0,4136
0.873644,2.1783,0,4137
0.856012,1.98949,0,4138
0.83838,1.80067,0,4139
0.820748,1.61186,0,4140
0.803116,1.42304,0,4141
0.786752,1.24782,0,4142
0.772398,1.09411,0,4143
0.759807,0.959272,0,4144
0.748762,0.840997,0,4145
0.739073,0.737247,0,4146
0.730575,0.646238,0,4147
0.72312,0.566406,0,4148
0.71658,0.496378,0,4149
0.710844,0.43495,0,4150
0.705812,0.381065,0,4151
0.701398,0.333798,0,4152
0.697526,0.292336,0,4153
0.69413,0.255965,0,4154
0.69115,0.224062,0,4155
0.688537,0.196076,0,4156
0.686244,0.171527,0,4157
0.684234,0.149992,0,4158
0.68247,0.131103,0,4159
0.680922,0.114533,0,4160
0.679565,0.0999979,0,4161
0.678374,0.0872479,0,4162
0.67733,0.0760637,0,4163
0.676413,0.066253,0,4164
1.04392,3.5,0,4165
1.02509,3.31097,0,4166
1.00626,3.12194,0,4167
0.987429,2.93291,0,4168
0.968599,2.74388,0,4169
0.94977,2.55485,0,4170
0.93094,2.36582,0,4171
0.912111,2.17679,0,4172
0.893281,1.98776,0,4173
0.874451,1.79873,0,4174
0.855622,1.6097,0,4175
0.836792,1.42067,0,4176
0.819317,1.24524,0,4177
0.803989,1.09136,0,4178
0.790542,0.956371,0,4179
0.778747,0.837961,0,4180
0.768401,0.734093,0,4181
0.759325,0.64298,0,4182
0.751364,0.563057,0,4183
0.74438,0.492949,0,4184
0.738254,0.43145,0,4185
0.73288,0.377504,0,4186
0.728167,0.330183,0,4187
0.724032,0.288674,0,4188
0.720405,0.252262,0,4189
0.717223,0.220321,0,4190
0.714432,0.192304,0,4191
0.711984,0.167726,0,4192
0.709836,0.146168,0,4193
0.707953,0.127256,0,4194
0.7063,0.110668,0,4195
0.704851,0.096116,0,4196
0.703579,0.0833515,0,4197
0.702464,0.0721545,0,4198
0.701485,0.0623326,0,4199
1.09115,3.5,0,4200
1.0711,3.31074,0,4201
1.05106,3.12147,0,4202
1.03101,2.93221,0,4203
1.01096,2.74295,0,4204
0.990918,2.55368,0,4205
0.970872,2.36442,0,4206
0.950825,2.17516,0,4207
0.930779,1.98589,0,4208
0.910732,1.79663,0,4209
0.890686,1.60737,0,4210
0.870639,1.4181,0,4211
0.852035,1.24246,0,4212
0.835715,1.08838,0,4213
0.8214,0.953227,0,4214
0.808843,0.83467,0,4215
0.797828,0.730674,0,4216
0.788165,0.639449,0,4217
0.779689,0.559426,0,4218
0.772254,0.489232,0,4219
0.765732,0.427657,0,4220
0.760012,0.373645,0,4221
0.754993,0.326265,0,4222
0.750591,0.284704,0,4223
0.74673,0.248247,0,4224
0.743342,0.216267,0,4225
0.740371,0.188215,0,4226
0.737765,0.163607,0,4227
0.735478,0.142022,0,4228
0.733473,0.123087,0,4229
0.731714,0.106478,0,4230
0.73017,0.0919085,0,4231
0.728817,0.0791281,0,4232
0.727629,0.0679173,0,4233
0.726588,0.0580833,0,4234
1.13877,3.5,0,4235
1.11749,3.3105,0,4236
1.0962,3.121,0,4237
1.07491,2.93151,0,4238
1.05362,2.74201,0,4239
1.03233,2.55251,0,4240
1.01104,2.36301,0,4241
0.989752,2.17351,0,4242
0.968463,1.98402,0,4243
0.947174,1.79452,0,4244
0.925885,1.60502,0,4245
0.904597,1.41552,0,4246
0.884839,1.23966,0,4247
0.867508,1.08539,0,4248
0.852306,0.95007,0,4249
0.83897,0.831367,0,4250
0.827272,0.727241,0,4251
0.817011,0.635903,0,4252
0.80801,0.555782,0,4253
0.800114,0.4855,0,4254
0.793188,0.423849,0,4255
0.787113,0.36977,0,4256
0.781783,0.322332,0,4257
0.777108,0.280719,0,4258
0.773008,0.244217,0,4259
0.76941,0.212197,0,4260
0.766255,0.18411,0,4261
0.763487,0.159472,0,4262
0.761059,0.13786,0,4263
0.758929,0.118902,0,4264
0.757061,0.102272,0,4265
0.755422,0.0876844,0,4266
0.753985,0.0748882,0,4267
0.752724,0.0636635,0,4268
0.751617,0.0538173,0,4269
1.18679,3.5,0,4270
1.16423,3.31024,0,4271
1.14168,3.12049,0,4272
1.11913,2.93073,0,4273
1.09657,2.74098,0,4274
1.07402,2.55122,0,4275
1.05146,2.36147,0,4276
1.02891,2.17171,0,4277
1.00636,1.98196,0,4278
0.983804,1.7922,0,4279
0.96125,1.60245,0,4280
0.938696,1.41269,0,4281
0.917765,1.23659,0,4282
0.899405,1.08211,0,4283
0.883299,0.946606,0,4284
0.869171,0.827741,0,4285
0.856778,0.723474,0,4286
0.845907,0.632012,0,4287
0.836371,0.551782,0,4288
0.828007,0.481404,0,4289
0.820669,0.41967,0,4290
0.814232,0.365517,0,4291
0.808586,0.318014,0,4292
0.803634,0.276345,0,4293
0.799289,0.239793,0,4294
0.795479,0.20773,0,4295
0.792136,0.179605,0,4296
0.789203,0.154934,0,4297
0.786631,0.133292,0,4298
0.784375,0.114308,0,4299
0.782395,0.0976558,0,4300
0.780659,0.0830483,0,4301
0.779136,0.0702348,0,4302
0.7778,0.0589948,0,4303
0.776628,0.0491352,0,4304
1.23518,3.5,0,4305
1.21134,3.30999,0,4306
1.18749,3.11997,0,4307
1.16365,2.92996,0,4308
1.13981,2.73995,0,4309
1.11597,2.54994,0,4310
1.09213,2.35992,0,4311
1.06829,2.16991,0,4312
1.04445,1.9799,0,4313
1.02061,1.78989,0,4314
0.996769,1.59987,0,4315
0.972928,1.40986,0,4316
0.950803,1.23352,0,4317
0.931395,1.07883,0,4318
0.91437,0.943145,0,4319
0.899436,0.82412,0,4320
0.886336,0.719711,0,4321
0.874844,0.628125,0,4322
0.864764,0.547786,0,4323
0.855922,0.477313,0,4324
0.848166,0.415495,0,4325
0.841362,0.361269,0,4326
0.835394,0.313702,0,4327
0.830159,0.271976,0,4328
0.825567,0.235375,0,4329
0.821538,0.203268,0,4330
0.818005,0.175105,0,4331
0.814905,0.1504,0,4332
0.812186,0.128729,0,4333
0.809801,0.10972,0,4334
0.807708,0.0930445,0,4335
0.805873,0.0784172,0,4336
0.804263,0.0655863,0,4337
0.802851,0.0543311,0,4338
0.801612,0.0444581,0,4339
1.28392,3.5,0,4340
1.25877,3.30971,0,4341
1.23362,3.11943,0,4342
1.20847,2.92914,0,4343
1.18331,2.73885,0,4344
1.15816,2.54856,0,4345
1.13301,2.35828,0,4346
1.10786,2.16799,0,4347
1.08271,1.9777,0,4348
1.05756,1.78742,0,4349
1.0324,1.59713,0,4350
1.00725,1.40684,0,4351
0.983911,1.23024,0,4352
0.963436,1.07534,0,4353
0.945475,0.93945,0,4354
0.92972,0.820253,0,4355
0.9159,0.715694,0,4356
0.903777,0.623975,0,4357
0.893142,0.54352,0,4358
0.883814,0.472945,0,4359
0.875631,0.411038,0,4360
0.868453,0.356733,0,4361
0.862157,0.309097,0,4362
0.856634,0.267311,0,4363
0.851789,0.230657,0,4364
0.847539,0.198504,0,4365
0.843811,0.1703,0,4366
0.840541,0.14556,0,4367
0.837673,0.123857,0,4368
0.835156,0.10482,0,4369
0.832949,0.0881213,0,4370
0.831013,0.0734729,0,4371
0.829315,0.0606234,0,4372
0.827825,0.049352,0,4373
0.826518,0.0394647,0,4374
1.33299,3.5,0,4375
1.30651,3.30944,0,4376
1.28003,3.11887,0,4377
1.25355,2.92831,0,4378
1.22708,2.73774,0,4379
1.2006,2.54718,0,4380
1.17412,2.35661,0,4381
1.14764,2.16605,0,4382
1.12116,1.97549,0,4383
1.09468,1.78492,0,4384
1.0682,1.59436,0,4385
1.04172,1.40379,0,4386
1.01715,1.22694,0,4387
0.995593,1.0718,0,4388
0.976684,0.935721,0,4389
0.960097,0.81635,0,4390
0.945547,0.711639,0,4391
0.932784,0.619786,0,4392
0.921589,0.539214,0,4393
0.911768,0.468537,0,4394
0.903154,0.406539,0,4395
0.895597,0.352155,0,4396
0.888968,0.30445,0,4397
0.883154,0.262604,0,4398
0.878053,0.225896,0,4399
0.873579,0.193696,0,4400
0.869654,0.165451,0,4401
0.866211,0.140674,0,4402
0.863192,0.118941,0,4403
